Following order demand cannot be delivered:
Order 1332006471 Time 5 Amount 99999999
Order 1332006471 Time 6 Amount 99999999
Order 1332006471 Time 7 Amount 99999999
Order 1332006471 Time 8 Amount 99999999
Order 1332006471 Time 9 Amount 99999999
Order 1332006471 Time 10 Amount 99999999
Order 1332006471 Time 11 Amount 99999999
Order 1332006471 Time 12 Amount 99999999
Order 1332006471 Time 13 Amount 99999999
Order 1332006671 Time 0 Amount 99999999
Order 1332006671 Time 1 Amount 99999999
Order 1332006671 Time 2 Amount 99999999
Order 1332006671 Time 3 Amount 99999999
Order 1332006671 Time 4 Amount 99999999
Order 1332006671 Time 5 Amount 99999999
Order 1332006671 Time 6 Amount 99999999
Order 1332006671 Time 7 Amount 99999999
Order 1332006671 Time 8 Amount 99999999
Order 1332006671 Time 9 Amount 99999999
Order 1332006671 Time 10 Amount 99999999
Order 1332006671 Time 11 Amount 99999999
Order 1332006671 Time 12 Amount 99999999
Order 1332006671 Time 13 Amount 99999999
Order 1332006771 Time 0 Amount 99999999
Order 1332006771 Time 1 Amount 99999999
Order 1332006771 Time 2 Amount 99999999
Order 1332006771 Time 3 Amount 99999999
Order 1332006771 Time 4 Amount 99999999
Order 1332006771 Time 5 Amount 99999999
Order 1332006771 Time 6 Amount 99999999
Order 1332006771 Time 7 Amount 99999999
Order 1332006771 Time 8 Amount 99999999
Order 1332006771 Time 9 Amount 99999999
Order 1332006771 Time 10 Amount 99999999
Order 1332006771 Time 11 Amount 99999999
Order 1332006771 Time 12 Amount 99999999
Order 1332006771 Time 13 Amount 99999999
Order 1332006871 Time 0 Amount 99999999
Order 1332006871 Time 1 Amount 99999999
Order 1332006871 Time 2 Amount 99999999
Order 1332006871 Time 3 Amount 99999999
Order 1332006871 Time 4 Amount 99999999
Order 1332006871 Time 5 Amount 99999999
Order 1332006871 Time 6 Amount 99999999
Order 1332006871 Time 7 Amount 99999999
Order 1332006871 Time 8 Amount 99999999
Order 1332006871 Time 9 Amount 99999999
Order 1332006871 Time 10 Amount 99999999
Order 1332006871 Time 11 Amount 99999999
Order 1332006871 Time 12 Amount 99999999
Order 1332006871 Time 13 Amount 99999999
Order 1332007171 Time 0 Amount 99999999
Order 1332007171 Time 1 Amount 99999999
Order 1332007171 Time 2 Amount 99999999
Order 1332007171 Time 3 Amount 99999999
Order 1332007171 Time 4 Amount 99999999
Order 1332007171 Time 5 Amount 99999999
Order 1332007171 Time 6 Amount 99999999
Order 1332007171 Time 7 Amount 99999999
Order 1332007171 Time 8 Amount 99999999
Order 1332007171 Time 9 Amount 99999999
Order 1332007171 Time 10 Amount 99999999
Order 1332007171 Time 11 Amount 99999999
Order 1332007171 Time 12 Amount 99999999
Order 1332007171 Time 13 Amount 99999999
Order 1332007271 Time 0 Amount 99999999
Order 1332007271 Time 1 Amount 99999999
Order 1332007271 Time 2 Amount 99999999
Order 1332007271 Time 3 Amount 99999999
Order 1332007271 Time 4 Amount 99999999
Order 1332007271 Time 5 Amount 99999999
Order 1332007271 Time 6 Amount 99999999
Order 1332007271 Time 7 Amount 99999999
Order 1332007271 Time 8 Amount 99999999
Order 1332007271 Time 9 Amount 99999999
Order 1332007271 Time 10 Amount 99999999
Order 1332007271 Time 11 Amount 99999999
Order 1332007271 Time 12 Amount 99999999
Order 1332007271 Time 13 Amount 99999999
Order 1332007371 Time 0 Amount 99999999
Order 1332007371 Time 1 Amount 99999999
Order 1332007371 Time 2 Amount 99999999
Order 1332007371 Time 3 Amount 99999999
Order 1332007371 Time 4 Amount 99999999
Order 1332007371 Time 5 Amount 99999999
Order 1332007371 Time 6 Amount 99999999
Order 1332007371 Time 7 Amount 99999999
Order 1332007371 Time 8 Amount 99999999
Order 1332007371 Time 9 Amount 99999999
Order 1332007371 Time 10 Amount 99999999
Order 1332007371 Time 11 Amount 99999999
Order 1332007371 Time 12 Amount 99999999
Order 1332007371 Time 13 Amount 99999999
Order 1332007671 Time 0 Amount 99999999
Order 1332007671 Time 1 Amount 99999999
Order 1332007671 Time 2 Amount 99999999
Order 1332007671 Time 3 Amount 99999999
Order 1332007671 Time 4 Amount 99999999
Order 1332007671 Time 5 Amount 99999999
Order 1332007671 Time 6 Amount 99999999
Order 1332007671 Time 7 Amount 99999999
Order 1332007671 Time 8 Amount 99999999
Order 1332007671 Time 9 Amount 99999999
Order 1332007671 Time 10 Amount 99999999
Order 1332007671 Time 11 Amount 99999999
Order 1332007671 Time 12 Amount 99999999
Order 1332007671 Time 13 Amount 99999999
Order 1332007771 Time 0 Amount 99999999
Order 1332007771 Time 1 Amount 99999999
Order 1332007771 Time 2 Amount 99999999
Order 1332007771 Time 3 Amount 99999999
Order 1332007771 Time 4 Amount 99999999
Order 1332007771 Time 5 Amount 99999999
Order 1332007771 Time 6 Amount 99999999
Order 1332007771 Time 7 Amount 99999999
Order 1332007771 Time 8 Amount 99999999
Order 1332007771 Time 9 Amount 99999999
Order 1332007771 Time 10 Amount 99999999
Order 1332007771 Time 11 Amount 99999999
Order 1332007771 Time 12 Amount 99999999
Order 1332007771 Time 13 Amount 99999999
Order 1332008171 Time 0 Amount 99999999
Order 1332008171 Time 1 Amount 99999999
Order 1332008171 Time 2 Amount 99999999
Order 1332008171 Time 3 Amount 99999999
Order 1332008171 Time 4 Amount 99999999
Order 1332008171 Time 5 Amount 99999999
Order 1332008171 Time 6 Amount 99999999
Order 1332008171 Time 7 Amount 99999999
Order 1332008171 Time 8 Amount 99999999
Order 1332008171 Time 9 Amount 99999999
Order 1332008171 Time 10 Amount 99999999
Order 1332008171 Time 11 Amount 99999999
Order 1332008171 Time 12 Amount 99999999
Order 1332008171 Time 13 Amount 99999999
Order 1332008271 Time 0 Amount 99999999
Order 1332008271 Time 1 Amount 99999999
Order 1332008271 Time 2 Amount 99999999
Order 1332008271 Time 3 Amount 99999999
Order 1332008271 Time 4 Amount 99999999
Order 1332008271 Time 5 Amount 99999999
Order 1332008271 Time 6 Amount 99999999
Order 1332008271 Time 7 Amount 99999999
Order 1332008271 Time 8 Amount 99999999
Order 1332008271 Time 9 Amount 99999999
Order 1332008271 Time 10 Amount 99999999
Order 1332008271 Time 11 Amount 99999999
Order 1332008271 Time 12 Amount 99999999
Order 1332008271 Time 13 Amount 99999999
Order 1332009071 Time 0 Amount 99999999
Order 1332009071 Time 1 Amount 99999999
Order 1332009071 Time 2 Amount 99999999
Order 1332009071 Time 3 Amount 99999999
Order 1332009071 Time 4 Amount 99999999
Order 1332009071 Time 5 Amount 99999999
Order 1332009071 Time 6 Amount 99999999
Order 1332009071 Time 7 Amount 99999999
Order 1332009071 Time 8 Amount 99999999
Order 1332009071 Time 9 Amount 99999999
Order 1332009071 Time 10 Amount 99999999
Order 1332009071 Time 11 Amount 99999999
Order 1332009071 Time 12 Amount 99999999
Order 1332009071 Time 13 Amount 99999999
Order 1335502671 Time 0 Amount 99999999
Order 1335502671 Time 1 Amount 99999999
Order 1335502671 Time 2 Amount 99999999
Order 1335502671 Time 3 Amount 99999999
Order 1335502671 Time 4 Amount 99999999
Order 1335502671 Time 5 Amount 99999999
Order 1335502671 Time 6 Amount 99999999
Order 1335502671 Time 7 Amount 99999999
Order 1335502671 Time 8 Amount 99999999
Order 1335502671 Time 9 Amount 99999999
Order 1335502671 Time 10 Amount 99999999
Order 1335502671 Time 11 Amount 99999999
Order 1335502671 Time 12 Amount 99999999
Order 1335502671 Time 13 Amount 99999999
Order 1335700171 Time 0 Amount 99999999
Order 1335700171 Time 1 Amount 99999999
Order 1335700171 Time 2 Amount 99999999
Order 1335700171 Time 3 Amount 99999999
Order 1335700171 Time 4 Amount 99999999
Order 1335700171 Time 5 Amount 99999999
Order 1335700171 Time 6 Amount 99999999
Order 1335700171 Time 7 Amount 99999999
Order 1335700171 Time 8 Amount 99999999
Order 1335700171 Time 9 Amount 99999999
Order 1335700171 Time 10 Amount 99999999
Order 1335700171 Time 11 Amount 99999999
Order 1335700171 Time 12 Amount 99999999
Order 1335700171 Time 13 Amount 99999999
Order 1335700271 Time 0 Amount 99999999
Order 1335700271 Time 1 Amount 99999999
Order 1335700271 Time 2 Amount 99999999
Order 1335700271 Time 3 Amount 99999999
Order 1335700271 Time 4 Amount 99999999
Order 1335700271 Time 5 Amount 99999999
Order 1335700271 Time 6 Amount 99999999
Order 1335700271 Time 7 Amount 99999999
Order 1335700271 Time 8 Amount 99999999
Order 1335700271 Time 9 Amount 99999999
Order 1335700271 Time 10 Amount 99999999
Order 1335700271 Time 11 Amount 99999999
Order 1335700271 Time 12 Amount 99999999
Order 1335700271 Time 13 Amount 99999999
Order 1335700371 Time 0 Amount 99999999
Order 1335700371 Time 1 Amount 99999999
Order 1335700371 Time 2 Amount 99999999
Order 1335700371 Time 3 Amount 99999999
Order 1335700371 Time 4 Amount 99999999
Order 1335700371 Time 5 Amount 99999999
Order 1335700371 Time 6 Amount 99999999
Order 1335700371 Time 7 Amount 99999999
Order 1335700371 Time 8 Amount 99999999
Order 1335700371 Time 9 Amount 99999999
Order 1335700371 Time 10 Amount 99999999
Order 1335700371 Time 11 Amount 99999999
Order 1335700371 Time 12 Amount 99999999
Order 1335700371 Time 13 Amount 99999999
Order 1335700471 Time 0 Amount 99999999
Order 1335700471 Time 1 Amount 99999999
Order 1335700471 Time 2 Amount 99999999
Order 1335700471 Time 3 Amount 99999999
Order 1335700471 Time 4 Amount 99999999
Order 1335700471 Time 5 Amount 99999999
Order 1335700471 Time 6 Amount 99999999
Order 1335700471 Time 7 Amount 99999999
Order 1335700471 Time 8 Amount 99999999
Order 1335700471 Time 9 Amount 99999999
Order 1335700471 Time 10 Amount 99999999
Order 1335700471 Time 11 Amount 99999999
Order 1335700471 Time 12 Amount 99999999
Order 1335700471 Time 13 Amount 99999999
Order 1335701271 Time 0 Amount 99999999
Order 1335701271 Time 1 Amount 99999999
Order 1335701271 Time 2 Amount 99999999
Order 1335701271 Time 3 Amount 99999999
Order 1335701271 Time 4 Amount 99999999
Order 1335701271 Time 5 Amount 99999999
Order 1335701271 Time 6 Amount 99999999
Order 1335701271 Time 7 Amount 99999999
Order 1335701271 Time 8 Amount 99999999
Order 1335701271 Time 9 Amount 99999999
Order 1335701271 Time 10 Amount 99999999
Order 1335701271 Time 11 Amount 99999999
Order 1335701271 Time 12 Amount 99999999
Order 1335701271 Time 13 Amount 99999999
Order 1335702371 Time 0 Amount 99999999
Order 1335702371 Time 1 Amount 99999999
Order 1335702371 Time 2 Amount 99999999
Order 1335702371 Time 3 Amount 99999999
Order 1335702371 Time 4 Amount 99999999
Order 1335702371 Time 5 Amount 99999999
Order 1335702371 Time 6 Amount 99999999
Order 1335702371 Time 7 Amount 99999999
Order 1335702371 Time 8 Amount 99999999
Order 1335702371 Time 9 Amount 99999999
Order 1335702371 Time 10 Amount 99999999
Order 1335702371 Time 11 Amount 99999999
Order 1335702371 Time 12 Amount 99999999
Order 1335702371 Time 13 Amount 99999999
Order 1335702571 Time 0 Amount 99999999
Order 1335702571 Time 1 Amount 99999999
Order 1335702571 Time 2 Amount 99999999
Order 1335702571 Time 3 Amount 99999999
Order 1335702571 Time 4 Amount 99999999
Order 1335702571 Time 5 Amount 99999999
Order 1335702571 Time 6 Amount 99999999
Order 1335702571 Time 7 Amount 99999999
Order 1335702571 Time 8 Amount 99999999
Order 1335702571 Time 9 Amount 99999999
Order 1335702571 Time 10 Amount 99999999
Order 1335702571 Time 11 Amount 99999999
Order 1335702571 Time 12 Amount 99999999
Order 1335702571 Time 13 Amount 99999999
Order 1335702671 Time 0 Amount 99999999
Order 1335702671 Time 1 Amount 99999999
Order 1335702671 Time 2 Amount 99999999
Order 1335702671 Time 3 Amount 99999999
Order 1335702671 Time 4 Amount 99999999
Order 1335702671 Time 5 Amount 99999999
Order 1335702671 Time 6 Amount 99999999
Order 1335702671 Time 7 Amount 99999999
Order 1335702671 Time 8 Amount 99999999
Order 1335702671 Time 9 Amount 99999999
Order 1335702671 Time 10 Amount 99999999
Order 1335702671 Time 11 Amount 99999999
Order 1335702671 Time 12 Amount 99999999
Order 1335702671 Time 13 Amount 99999999
Order 1335702771 Time 0 Amount 99999999
Order 1335702771 Time 1 Amount 99999999
Order 1335702771 Time 2 Amount 99999999
Order 1335702771 Time 3 Amount 99999999
Order 1335702771 Time 4 Amount 99999999
Order 1335702771 Time 5 Amount 99999999
Order 1335702771 Time 6 Amount 99999999
Order 1335702771 Time 7 Amount 99999999
Order 1335702771 Time 8 Amount 99999999
Order 1335702771 Time 9 Amount 99999999
Order 1335702771 Time 10 Amount 99999999
Order 1335702771 Time 11 Amount 99999999
Order 1335702771 Time 12 Amount 99999999
Order 1335702771 Time 13 Amount 99999999
Order 1335702871 Time 0 Amount 99999999
Order 1335702871 Time 1 Amount 99999999
Order 1335702871 Time 2 Amount 99999999
Order 1335702871 Time 3 Amount 99999999
Order 1335702871 Time 4 Amount 99999999
Order 1335702871 Time 5 Amount 99999999
Order 1335702871 Time 6 Amount 99999999
Order 1335702871 Time 7 Amount 99999999
Order 1335702871 Time 8 Amount 99999999
Order 1335702871 Time 9 Amount 99999999
Order 1335702871 Time 10 Amount 99999999
Order 1335702871 Time 11 Amount 99999999
Order 1335702871 Time 12 Amount 99999999
Order 1335702871 Time 13 Amount 99999999
Order 1335703271 Time 0 Amount 99999999
Order 1335703271 Time 1 Amount 99999999
Order 1335703271 Time 2 Amount 99999999
Order 1335703271 Time 3 Amount 99999999
Order 1335703271 Time 4 Amount 99999999
Order 1335703271 Time 5 Amount 99999999
Order 1335703271 Time 6 Amount 99999999
Order 1335703271 Time 7 Amount 99999999
Order 1335703271 Time 8 Amount 99999999
Order 1335703271 Time 9 Amount 99999999
Order 1335703271 Time 10 Amount 99999999
Order 1335703271 Time 11 Amount 99999999
Order 1335703271 Time 12 Amount 99999999
Order 1335703271 Time 13 Amount 99999999
Order 1335703371 Time 0 Amount 99999999
Order 1335703371 Time 1 Amount 99999999
Order 1335703371 Time 2 Amount 99999999
Order 1335703371 Time 3 Amount 99999999
Order 1335703371 Time 4 Amount 99999999
Order 1335703371 Time 5 Amount 99999999
Order 1335703371 Time 6 Amount 99999999
Order 1335703371 Time 7 Amount 99999999
Order 1335703371 Time 8 Amount 99999999
Order 1335703371 Time 9 Amount 99999999
Order 1335703371 Time 10 Amount 99999999
Order 1335703371 Time 11 Amount 99999999
Order 1335703371 Time 12 Amount 99999999
Order 1335703371 Time 13 Amount 99999999
Order 1335704771 Time 0 Amount 99999999
Order 1335704771 Time 1 Amount 99999999
Order 1335704771 Time 2 Amount 99999999
Order 1335704771 Time 3 Amount 99999999
Order 1335704771 Time 4 Amount 99999999
Order 1335704771 Time 5 Amount 99999999
Order 1335704771 Time 6 Amount 99999999
Order 1335704771 Time 7 Amount 99999999
Order 1335704771 Time 8 Amount 99999999
Order 1335704771 Time 9 Amount 99999999
Order 1335704771 Time 10 Amount 99999999
Order 1335704771 Time 11 Amount 99999999
Order 1335704771 Time 12 Amount 99999999
Order 1335704771 Time 13 Amount 99999999
Order 1335705371 Time 0 Amount 99999999
Order 1335705371 Time 1 Amount 99999999
Order 1335705371 Time 2 Amount 99999999
Order 1335705371 Time 3 Amount 99999999
Order 1335705371 Time 4 Amount 99999999
Order 1335705371 Time 5 Amount 99999999
Order 1335705371 Time 6 Amount 99999999
Order 1335705371 Time 7 Amount 99999999
Order 1335705371 Time 8 Amount 99999999
Order 1335705371 Time 9 Amount 99999999
Order 1335705371 Time 10 Amount 99999999
Order 1335705371 Time 11 Amount 99999999
Order 1335705371 Time 12 Amount 99999999
Order 1335705371 Time 13 Amount 99999999
Order 1335705971 Time 0 Amount 99999999
Order 1335705971 Time 1 Amount 99999999
Order 1335705971 Time 2 Amount 99999999
Order 1335705971 Time 3 Amount 99999999
Order 1335705971 Time 4 Amount 99999999
Order 1335705971 Time 5 Amount 99999999
Order 1335705971 Time 6 Amount 99999999
Order 1335705971 Time 7 Amount 99999999
Order 1335705971 Time 8 Amount 99999999
Order 1335705971 Time 9 Amount 99999999
Order 1335705971 Time 10 Amount 99999999
Order 1335705971 Time 11 Amount 99999999
Order 1335705971 Time 12 Amount 99999999
Order 1335705971 Time 13 Amount 99999999
Order 1335706071 Time 0 Amount 99999999
Order 1335706071 Time 1 Amount 99999999
Order 1335706071 Time 2 Amount 99999999
Order 1335706071 Time 3 Amount 99999999
Order 1335706071 Time 4 Amount 99999999
Order 1335706071 Time 5 Amount 99999999
Order 1335706071 Time 6 Amount 99999999
Order 1335706071 Time 7 Amount 99999999
Order 1335706071 Time 8 Amount 99999999
Order 1335706071 Time 9 Amount 99999999
Order 1335706071 Time 10 Amount 99999999
Order 1335706071 Time 11 Amount 99999999
Order 1335706071 Time 12 Amount 99999999
Order 1335706071 Time 13 Amount 99999999
Order 1335706171 Time 0 Amount 99999999
Order 1335706171 Time 1 Amount 99999999
Order 1335706171 Time 2 Amount 99999999
Order 1335706171 Time 3 Amount 99999999
Order 1335706171 Time 4 Amount 99999999
Order 1335706171 Time 5 Amount 99999999
Order 1335706171 Time 6 Amount 99999999
Order 1335706171 Time 7 Amount 99999999
Order 1335706171 Time 8 Amount 99999999
Order 1335706171 Time 9 Amount 99999999
Order 1335706171 Time 10 Amount 99999999
Order 1335706171 Time 11 Amount 99999999
Order 1335706171 Time 12 Amount 99999999
Order 1335706171 Time 13 Amount 99999999
Order 1335706271 Time 0 Amount 99999999
Order 1335706271 Time 1 Amount 99999999
Order 1335706271 Time 2 Amount 99999999
Order 1335706271 Time 3 Amount 99999999
Order 1335706271 Time 4 Amount 99999999
Order 1335706271 Time 5 Amount 99999999
Order 1335706271 Time 6 Amount 99999999
Order 1335706271 Time 7 Amount 99999999
Order 1335706271 Time 8 Amount 99999999
Order 1335706271 Time 9 Amount 99999999
Order 1335706271 Time 10 Amount 99999999
Order 1335706271 Time 11 Amount 99999999
Order 1335706271 Time 12 Amount 99999999
Order 1335706271 Time 13 Amount 99999999
Order 1335706371 Time 0 Amount 99999999
Order 1335706371 Time 1 Amount 99999999
Order 1335706371 Time 2 Amount 99999999
Order 1335706371 Time 3 Amount 99999999
Order 1335706371 Time 4 Amount 99999999
Order 1335706371 Time 5 Amount 99999999
Order 1335706371 Time 6 Amount 99999999
Order 1335706371 Time 7 Amount 99999999
Order 1335706371 Time 8 Amount 99999999
Order 1335706371 Time 9 Amount 99999999
Order 1335706371 Time 10 Amount 99999999
Order 1335706371 Time 11 Amount 99999999
Order 1335706371 Time 12 Amount 99999999
Order 1335706371 Time 13 Amount 99999999
Order 1335706771 Time 0 Amount 99999999
Order 1335706771 Time 1 Amount 99999999
Order 1335706771 Time 2 Amount 99999999
Order 1335706771 Time 3 Amount 99999999
Order 1335706771 Time 4 Amount 99999999
Order 1335706771 Time 5 Amount 99999999
Order 1335706771 Time 6 Amount 99999999
Order 1335706771 Time 7 Amount 99999999
Order 1335706771 Time 8 Amount 99999999
Order 1335706771 Time 9 Amount 99999999
Order 1335706771 Time 10 Amount 99999999
Order 1335706771 Time 11 Amount 99999999
Order 1335706771 Time 12 Amount 99999999
Order 1335706771 Time 13 Amount 99999999
Order 1335706871 Time 0 Amount 99999999
Order 1335706871 Time 1 Amount 99999999
Order 1335706871 Time 2 Amount 99999999
Order 1335706871 Time 3 Amount 99999999
Order 1335706871 Time 4 Amount 99999999
Order 1335706871 Time 5 Amount 99999999
Order 1335706871 Time 6 Amount 99999999
Order 1335706871 Time 7 Amount 99999999
Order 1335706871 Time 8 Amount 99999999
Order 1335706871 Time 9 Amount 99999999
Order 1335706871 Time 10 Amount 99999999
Order 1335706871 Time 11 Amount 99999999
Order 1335706871 Time 12 Amount 99999999
Order 1335706871 Time 13 Amount 99999999
Order 1335707671 Time 0 Amount 99999999
Order 1335707671 Time 1 Amount 99999999
Order 1335707671 Time 2 Amount 99999999
Order 1335707671 Time 3 Amount 99999999
Order 1335707671 Time 4 Amount 99999999
Order 1335707671 Time 5 Amount 99999999
Order 1335707671 Time 6 Amount 99999999
Order 1335707671 Time 7 Amount 99999999
Order 1335707671 Time 8 Amount 99999999
Order 1335707671 Time 9 Amount 99999999
Order 1335707671 Time 10 Amount 99999999
Order 1335707671 Time 11 Amount 99999999
Order 1335707671 Time 12 Amount 99999999
Order 1335707671 Time 13 Amount 99999999
Order 1335707771 Time 0 Amount 99999999
Order 1335707771 Time 1 Amount 99999999
Order 1335707771 Time 2 Amount 99999999
Order 1335707771 Time 3 Amount 99999999
Order 1335707771 Time 4 Amount 99999999
Order 1335707771 Time 5 Amount 99999999
Order 1335707771 Time 6 Amount 99999999
Order 1335707771 Time 7 Amount 99999999
Order 1335707771 Time 8 Amount 99999999
Order 1335707771 Time 9 Amount 99999999
Order 1335707771 Time 10 Amount 99999999
Order 1335707771 Time 11 Amount 99999999
Order 1335707771 Time 12 Amount 99999999
Order 1335707771 Time 13 Amount 99999999
Order 1335708271 Time 0 Amount 99999999
Order 1335708271 Time 1 Amount 99999999
Order 1335708271 Time 2 Amount 99999999
Order 1335708271 Time 3 Amount 99999999
Order 1335708271 Time 4 Amount 99999999
Order 1335708271 Time 5 Amount 99999999
Order 1335708271 Time 6 Amount 99999999
Order 1335708271 Time 7 Amount 99999999
Order 1335708271 Time 8 Amount 99999999
Order 1335708271 Time 9 Amount 99999999
Order 1335708271 Time 10 Amount 99999999
Order 1335708271 Time 11 Amount 99999999
Order 1335708271 Time 12 Amount 99999999
Order 1335708271 Time 13 Amount 99999999
Order 1337200171 Time 0 Amount 99999999
Order 1337200171 Time 1 Amount 99999999
Order 1337200171 Time 2 Amount 99999999
Order 1337200171 Time 3 Amount 99999999
Order 1337200171 Time 4 Amount 99999999
Order 1337200171 Time 5 Amount 99999999
Order 1337200171 Time 6 Amount 99999999
Order 1337200171 Time 7 Amount 99999999
Order 1337200171 Time 8 Amount 99999999
Order 1337200171 Time 9 Amount 99999999
Order 1337200171 Time 10 Amount 99999999
Order 1337200171 Time 11 Amount 99999999
Order 1337200171 Time 12 Amount 99999999
Order 1337200171 Time 13 Amount 99999999
Order 1337200371 Time 0 Amount 99999999
Order 1337200371 Time 1 Amount 99999999
Order 1337200371 Time 2 Amount 99999999
Order 1337200371 Time 3 Amount 99999999
Order 1337200371 Time 4 Amount 99999999
Order 1337200371 Time 5 Amount 99999999
Order 1337200371 Time 6 Amount 99999999
Order 1337200371 Time 7 Amount 99999999
Order 1337200371 Time 8 Amount 99999999
Order 1337200371 Time 9 Amount 99999999
Order 1337200371 Time 10 Amount 99999999
Order 1337200371 Time 11 Amount 99999999
Order 1337200371 Time 12 Amount 99999999
Order 1337200371 Time 13 Amount 99999999

Production Plan:

Line Schedule:

Storage Track:
Order 0 1331800171 346 346 346 346 346 346 346 346 346 346 346 346 346 346 346 
Order 1 1331800271 469 469 469 469 469 469 469 469 469 469 469 469 469 469 469 
Order 2 1331800371 70 68 68 68 68 68 68 68 68 68 68 68 68 68 68 
Order 3 1331800471 10846 19960 18200 16140 14940 12540 10400 8320 6080 4000 2320 1840 0 0 0 
Order 4 1331800571 181 181 181 161 161 161 161 161 161 161 161 161 161 161 161 
Order 5 1331800771 40405 37145 33810 31820 29405 26000 22890 19105 16575 13615 10505 7570 4875 4875 4875 
Order 6 1331800971 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 7 1331801171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 8 1331801271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 9 1331801471 32 32 32 32 32 30 30 30 30 30 30 30 30 30 30 
Order 10 1331801571 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 11 1331801871 7730 7570 7410 7360 7360 7360 6520 5880 5240 4600 3960 3320 2600 2600 2600 
Order 12 1331802571 5782 5765 5165 4565 4565 3965 3965 3965 3965 3365 3365 3365 3365 3365 3365 
Order 13 1331802771 103 103 103 103 103 103 103 103 103 103 103 103 103 103 103 
Order 14 1331802871 280 280 280 280 280 280 280 280 280 280 280 280 280 280 280 
Order 15 1331802971 81 81 81 81 81 81 81 81 81 81 81 81 81 81 81 
Order 16 1331803071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 17 1331803371 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 
Order 18 1331803571 359 359 359 359 359 359 359 359 359 359 359 359 359 359 359 
Order 19 1331803671 11746 9666 7146 6146 6146 3346 7280 4480 1680 0 560 0 0 0 0 
Order 20 1331803771 9796 9556 8844 8341 8181 7493 6849 6621 6461 6301 6141 5981 5821 5821 5821 
Order 21 1331803871 870 870 870 870 870 870 870 870 870 870 870 870 870 870 870 
Order 22 1331803971 757 757 757 757 757 757 517 517 517 517 517 517 517 517 517 
Order 23 1331804571 75 75 75 75 75 75 75 75 75 75 75 75 75 75 75 
Order 24 1331804771 810 810 810 810 810 810 810 810 810 810 810 810 810 810 810 
Order 25 1331804871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 26 1331805471 4479 3839 2879 1919 1919 1199 719 239 0 480 0 0 0 0 0 
Order 27 1331805671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 28 1331805771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 29 1331805871 195 195 185 185 185 185 185 185 185 185 185 185 185 185 185 
Order 30 1331805971 495 415 255 255 255 255 255 255 255 255 255 255 255 255 255 
Order 31 1331806071 3572 3072 2572 2072 1572 1072 1072 1072 1072 1072 1072 1072 1072 1072 1072 
Order 32 1331806171 4757 4257 3757 3757 3757 3757 3257 2757 2257 1757 1257 1257 1257 1257 1257 
Order 33 1331806271 1644 1444 1344 944 944 944 744 744 444 444 444 444 444 444 444 
Order 34 1331806371 168 88 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 35 1331806471 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 
Order 36 1331806671 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 1525 
Order 37 1331806771 1843 1843 1843 1443 1443 1443 1443 1443 1443 1443 1443 1443 1443 1443 1443 
Order 38 1331806871 6203 5563 4603 3643 3643 2923 2443 1963 1483 1003 523 43 43 43 43 
Order 39 1331807071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 40 1331807171 1207 1207 1207 1207 1207 1207 1207 1207 1207 1207 1207 1207 1207 1207 1207 
Order 41 1331808371 6421 4741 3621 2501 2501 1381 261 0 1120 560 0 0 0 0 0 
Order 42 1331808571 1589 429 429 429 429 429 429 429 429 429 429 429 429 429 429 
Order 43 1331811271 641 641 641 641 641 641 641 641 641 641 641 641 641 641 641 
Order 44 1331807471 315 315 315 315 315 315 315 315 315 315 315 315 315 315 315 
Order 45 1331808071 21 21 21 21 21 21 21 21 21 21 21 21 21 21 21 
Order 46 1331808171 110 110 110 110 110 110 110 110 110 110 110 110 110 110 110 
Order 47 1331808671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 48 1331808771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 49 1331808871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 50 1331809171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 51 1331809271 925 1500 1000 1000 500 0 0 0 0 0 0 0 0 0 0 
Order 52 1331809471 388 400 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 53 1331809571 2162 1922 1522 1522 1122 1122 722 722 722 722 722 722 722 722 722 
Order 54 1331809771 189 189 189 189 189 189 189 189 189 189 189 189 189 189 189 
Order 55 1331809871 503 503 503 503 503 503 503 503 503 503 503 503 503 503 503 
Order 56 1331810271 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
Order 57 1331810471 793 393 393 93 400 0 0 0 0 0 0 0 0 0 0 
